Location ID,HostGenusID,HostGenusNameScientific,HostSpeciesID,HostSpeciesNameScientific,HostCultivarName,PathogenGenusID,PathogenGenusNameScientific,PathogenSpeciesID,PathogenSpeciesNameScientific,UserInit,ObsYear,CountryID,CountryName,RegionID,Latitude,Longitude,Altitude,LocationName,FieldArea,SurveySiteID,SurveySiteName,Observation ID,ObsDate,SurveyorName,InstitutionName,GrowthStageID,GrowthStageName,Comment,DiseaseID,PathogenSpeciesName,Severity,SeverityName,Incidence,IncidenceName,InfectionType,InfectionTypeName,DiseaseID.1,PathogenSpeciesName.1,Severity.1,SeverityName.1,Incidence.1,IncidenceName.1,InfectionType.1,InfectionTypeName.1,DiseaseID.2,PathogenSpeciesName.2,Severity.2,SeverityName.2,Incidence.2,IncidenceName.2,InfectionType.2,InfectionTypeName.2,Diseased
48530,2,Triticum,1,aestivum,HAR 1685,2,Puccinia,0, sp.,GEW,2011,ET,Ethiopia,0,9.16475,41.7909833,2485,"Hulajeneta, ",0.25,1,Farmer field,1,11/15/11 0:00,Haromaya University,Haromaya University,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,1,Low (less than 20 %),3,High (more than 40 %),9,S,1
48529,2,Triticum,1,aestivum,HAR 1685,2,Puccinia,0, sp.,GEW,2011,ET,Ethiopia,0,9.20045,41.78825,2494,"Aradayaya, ",0.5,1,Farmer field,1,11/15/11 0:00,Haromaya University,Haromaya University,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,2,Moderate (20 - 40 %),3,High (more than 40 %),9,S,1
46165,-9, N/A,-9, N/A,,2,Puccinia,0, sp.,GEW,2008,ET,Ethiopia,0,9.44173,41.77542,2013,Adele,1.5,1,Farmer field,1,11/19/08 0:00,EIAR,EIAR,6,Maturity,,1,Stem rust,1,Low (less than 20 %),3,High (more than 40 %),9,S,2,Leaf Rust,-9,N/A,0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,1
48507,2,Triticum,1,aestivum,Local,2,Puccinia,0, sp.,GEW,2011,ET,Ethiopia,0,9.44055,41.7751167,2019,"Lencha, ",0.25,1,Farmer field,1,11/9/11 0:00,Haromaya University,Haromaya University,4,Milk,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
48509,2,Triticum,1,aestivum,Local,2,Puccinia,0, sp.,GEW,2011,ET,Ethiopia,0,9.4400833,41.71015,2313,"Hawibilisuma, ",0.1,1,Farmer field,1,11/10/11 0:00,Haromaya University,Haromaya University,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
46166,-9, N/A,-9, N/A,,2,Puccinia,0, sp.,GEW,2008,ET,Ethiopia,0,9.42053,41.62365,2146,Chelenko,0.1,1,Farmer field,1,11/19/08 0:00,EIAR,EIAR,6,Maturity,,1,Stem rust,2,Moderate (20 - 40 %),3,High (more than 40 %),9,S,2,Leaf Rust,-9,N/A,0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,1
48510,2,Triticum,1,aestivum,Local,2,Puccinia,0, sp.,GEW,2011,ET,Ethiopia,0,9.4159,41.6171667,2142,"Chelenkolola, ",0.5,1,Farmer field,1,11/10/11 0:00,Haromaya University,Haromaya University,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
48511,2,Triticum,1,aestivum,Local,2,Puccinia,0, sp.,GEW,2011,ET,Ethiopia,0,9.4102,41.5977,2239,"Dursitubilisuma, ",0.1,1,Farmer field,1,11/11/11 0:00,Haromaya University,Haromaya University,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
46182,-9, N/A,-9, N/A,,2,Puccinia,0, sp.,GEW,2008,ET,Ethiopia,0,9.28938,41.56947,2668,Goromuti,-999.99,1,Farmer field,1,11/22/08 0:00,EIAR,EIAR,4,Milk,,1,Stem rust,3,High (more than 40 %),3,High (more than 40 %),9,S,2,Leaf Rust,-9,N/A,0,None (0),-9,N/A,3,Stripe Rust,3,High (more than 40 %),3,High (more than 40 %),9,S,1
46181,-9, N/A,-9, N/A,,2,Puccinia,0, sp.,GEW,2008,ET,Ethiopia,0,9.30258,41.55557,2637,Goromuti,-999.99,1,Farmer field,1,11/22/08 0:00,EIAR,EIAR,4,Milk,,1,Stem rust,3,High (more than 40 %),2,Moderate (20 - 40 %),9,S,2,Leaf Rust,-9,N/A,0,None (0),-9,N/A,3,Stripe Rust,3,High (more than 40 %),3,High (more than 40 %),9,S,1
49866,2,Triticum,1,aestivum,Local red,2,Puccinia,0, sp.,GEW,2012,ET,Ethiopia,0,9.26834,41.50805,2107,Galmo,0.25,1,Farmer field,1,11/24/12 0:00,Temam H.,EIAR,6,Maturity,21,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,1,Low (less than 20 %),1,Low (less than 20 %),1,R,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,1
48242,2,Triticum,1,aestivum,,2,Puccinia,0, sp.,GEW,2010,ET,Ethiopia,0,9.26856,41.5032,2133,"Metakoma, Kersa",0.5,1,Farmer field,1,11/13/10 0:00,EIAR,EIAR,6,Maturity,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,1,Low (less than 20 %),1,Low (less than 20 %),9,S,3,Stripe Rust,3,High (more than 40 %),3,High (more than 40 %),9,S,1
48243,2,Triticum,1,aestivum,,2,Puccinia,0, sp.,GEW,2010,ET,Ethiopia,0,9.26856,41.5032,2133,"YABETALENIA, ",0.5,1,Farmer field,1,11/13/10 0:00,EIAR,EIAR,6,Maturity,,1,Stem rust,2,Moderate (20 - 40 %),3,High (more than 40 %),9,S,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,3,High (more than 40 %),3,High (more than 40 %),9,S,1
49878,2,Triticum,1,aestivum,Local red,2,Puccinia,0, sp.,GEW,2012,ET,Ethiopia,0,9.26806,41.50102,2000,Toma,0.25,1,Farmer field,1,11/25/12 0:00,Temam H.,EIAR,6,Maturity,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
48266,2,Triticum,1,aestivum,,2,Puccinia,0, sp.,GEW,2010,ET,Ethiopia,0,9.12495,41.4883,2519,"ODAGUDINA, KURFACELE",1,1,Farmer field,1,11/16/10 0:00,EIAR,EIAR,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,3,High (more than 40 %),3,High (more than 40 %),9,S,1
48269,2,Triticum,1,aestivum,,2,Puccinia,0, sp.,GEW,2010,ET,Ethiopia,0,9.08891,41.48827,2485,"HULAYENETA, GIRAWA",1,1,Farmer field,1,11/16/10 0:00,EIAR,EIAR,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,3,High (more than 40 %),3,High (more than 40 %),9,S,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,1
48265,2,Triticum,1,aestivum,,2,Puccinia,0, sp.,GEW,2010,ET,Ethiopia,0,9.14055,41.48818,2405,"JIRUBELINA, KURFACELE",0.5,1,Farmer field,1,11/16/10 0:00,EIAR,EIAR,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
48268,2,Triticum,1,aestivum,,2,Puccinia,0, sp.,GEW,2010,ET,Ethiopia,0,9.09885,41.47459,2485,"HULAYENETA, GIRAWA",1.5,1,Farmer field,1,11/16/10 0:00,EIAR,EIAR,6,Maturity,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,1,Low (less than 20 %),1,Low (less than 20 %),7,MS,3,Stripe Rust,3,High (more than 40 %),3,High (more than 40 %),9,S,1
48267,2,Triticum,1,aestivum,KUBSA,2,Puccinia,0, sp.,GEW,2010,ET,Ethiopia,0,9.12027,41.47298,2494,"ARADA YAYA, GIRAWA",1.5,1,Farmer field,1,11/16/10 0:00,EIAR,EIAR,4,Milk,,1,Stem rust,1,Low (less than 20 %),1,Low (less than 20 %),1,R,2,Leaf Rust,1,Low (less than 20 %),1,Low (less than 20 %),1,R,3,Stripe Rust,3,High (more than 40 %),3,High (more than 40 %),9,S,1
46168,-9, N/A,-9, N/A,,2,Puccinia,0, sp.,GEW,2008,ET,Ethiopia,0,9.338047,41.452353,2442,Deder-WultaGudina,0.25,1,Farmer field,1,11/21/08 0:00,EIAR,EIAR,4,Milk,,1,Stem rust,1,Low (less than 20 %),1,Low (less than 20 %),1,R,2,Leaf Rust,3,High (more than 40 %),3,High (more than 40 %),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,1
48515,2,Triticum,1,aestivum,Local,2,Puccinia,0, sp.,GEW,2011,ET,Ethiopia,0,9.3141667,41.4327167,2406,"Obi, ",0.5,1,Farmer field,1,11/12/11 0:00,Haromaya University,Haromaya University,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
49867,2,Triticum,1,aestivum,Kubsa,2,Puccinia,0, sp.,GEW,2012,ET,Ethiopia,0,9.26409,41.42614,2319,Sanqalle,0.5,1,Farmer field,1,11/24/12 0:00,Temam H.,EIAR,6,Maturity,22,1,Stem rust,1,Low (less than 20 %),1,Low (less than 20 %),9,S,2,Leaf Rust,1,Low (less than 20 %),1,Low (less than 20 %),7,MS,3,Stripe Rust,1,Low (less than 20 %),1,Low (less than 20 %),9,S,1
48244,2,Triticum,1,aestivum,KUBSA,2,Puccinia,0, sp.,GEW,2010,ET,Ethiopia,0,9.26405,41.42609,2313,"HAWI BILISUMA, META",1,1,Farmer field,1,11/13/10 0:00,EIAR,EIAR,4,Milk,,1,Stem rust,1,Low (less than 20 %),1,Low (less than 20 %),9,S,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,3,High (more than 40 %),3,High (more than 40 %),9,S,1
46167,-9, N/A,-9, N/A,Local,2,Puccinia,0, sp.,GEW,2008,ET,Ethiopia,0,9.294,41.40242,2406,Kufan zik,0.5,1,Farmer field,1,11/19/08 0:00,EIAR,EIAR,-9,N/A,,1,Stem rust,1,Low (less than 20 %),3,High (more than 40 %),9,S,2,Leaf Rust,3,High (more than 40 %),3,High (more than 40 %),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,1
48516,2,Triticum,1,aestivum,Local,2,Puccinia,0, sp.,GEW,2011,ET,Ethiopia,0,9.29,41.38845,2425,"Chafegurmu, ",1.02,1,Farmer field,1,11/12/11 0:00,Haromaya University,Haromaya University,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
48245,2,Triticum,1,aestivum,KUBSA,2,Puccinia,0, sp.,GEW,2010,ET,Ethiopia,0,9.24954,41.3703,2142,"CHALENKO LOLA , META",0.4,1,Farmer field,1,11/13/10 0:00,EIAR,EIAR,6,Maturity,,1,Stem rust,1,Low (less than 20 %),1,Low (less than 20 %),1,R,2,Leaf Rust,3,High (more than 40 %),3,High (more than 40 %),9,S,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,1
48246,2,Triticum,1,aestivum,KUBSA,2,Puccinia,0, sp.,GEW,2010,ET,Ethiopia,0,9.24612,41.35862,2239,"DURSITU BILISUMA, META",0.1,1,Farmer field,1,11/13/10 0:00,EIAR,EIAR,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,3,High (more than 40 %),3,High (more than 40 %),9,S,1
48517,2,Triticum,1,aestivum,Local,2,Puccinia,0, sp.,GEW,2011,ET,Ethiopia,0,9.2744667,41.3526833,2554,"Waltebudim, ",1,1,Farmer field,1,11/12/11 0:00,Haromaya University,Haromaya University,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
46169,-9, N/A,-9, N/A,,2,Puccinia,0, sp.,GEW,2008,ET,Ethiopia,0,9.21667,41.33942,2717,Karamekena,1,1,Farmer field,1,11/19/08 0:00,EIAR,EIAR,4,Milk,,1,Stem rust,1,Low (less than 20 %),1,Low (less than 20 %),9,S,2,Leaf Rust,2,Moderate (20 - 40 %),1,Low (less than 20 %),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,1
48518,2,Triticum,1,aestivum,Local,2,Puccinia,0, sp.,GEW,2011,ET,Ethiopia,0,9.20875,41.3378,2739,"Lemenwaltaha, ",0.1,1,Farmer field,1,11/12/11 0:00,Haromaya University,Haromaya University,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
51195,2,Triticum,1,aestivum,Sofumer,2,Puccinia,0, sp.,GEW,2013,ET,Ethiopia,0,7.5554,41.33043,2031,"Gololcha, Borat",-999.99,1,Farmer field,1,12/4/13 0:00,,EIAR/ Sinana Research Centre,3,Flowering, ,1,Stem rust,1,Low (less than 20 %),1,Low (less than 20 %),7,MS,2,Leaf Rust,1,Low (less than 20 %),1,Low (less than 20 %),9,S,3,Stripe Rust,1,Low (less than 20 %),2,Moderate (20 - 40 %),7,MS,1
46170,-9, N/A,-9, N/A,,2,Puccinia,0, sp.,GEW,2008,ET,Ethiopia,0,9.17785,41.3228,2708,HarwachaBurkangaxa,0.25,1,Farmer field,1,11/19/08 0:00,EIAR,EIAR,4,Milk,,1,Stem rust,3,High (more than 40 %),3,High (more than 40 %),9,S,2,Leaf Rust,2,Moderate (20 - 40 %),1,Low (less than 20 %),-9,N/A,3,Stripe Rust,2,Moderate (20 - 40 %),3,High (more than 40 %),9,S,1
48527,2,Triticum,1,aestivum,Local,2,Puccinia,0, sp.,GEW,2011,ET,Ethiopia,0,9.1715167,41.30645,2630,"Burkanegaye, ",1,1,Farmer field,1,11/14/11 0:00,Haromaya University,Haromaya University,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
46171,-9, N/A,-9, N/A,,2,Puccinia,0, sp.,GEW,2008,ET,Ethiopia,0,9.166,41.29772,2702,Harwacha,0.25,1,Farmer field,1,11/19/08 0:00,EIAR,EIAR,4,Milk,,1,Stem rust,1,Low (less than 20 %),1,Low (less than 20 %),9,S,2,Leaf Rust,1,Low (less than 20 %),1,Low (less than 20 %),-9,N/A,3,Stripe Rust,3,High (more than 40 %),3,High (more than 40 %),9,S,1
46179,-9, N/A,-9, N/A,,2,Puccinia,0, sp.,GEW,2008,ET,Ethiopia,0,9.3417,41.29662,2289,Boareda,0.1,1,Farmer field,1,11/21/08 0:00,EIAR,EIAR,-9,N/A,,1,Stem rust,3,High (more than 40 %),3,High (more than 40 %),9,S,2,Leaf Rust,1,Low (less than 20 %),1,Low (less than 20 %),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,1
48512,2,Triticum,1,aestivum,Local,2,Puccinia,0, sp.,GEW,2011,ET,Ethiopia,0,9.2184667,41.2747167,1797,"Odabalena, ",1,1,Farmer field,1,11/11/11 0:00,Haromaya University,Haromaya University,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
48247,2,Triticum,1,aestivum,,2,Puccinia,0, sp.,GEW,2010,ET,Ethiopia,0,9.18825,41.25963,2406,"OBI, DEDER",0.75,1,Farmer field,1,11/13/10 0:00,EIAR,EIAR,5,Dough,,1,Stem rust,1,Low (less than 20 %),1,Low (less than 20 %),1,R,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,3,High (more than 40 %),3,High (more than 40 %),9,S,1
48248,2,Triticum,1,aestivum,LOCAL,2,Puccinia,0, sp.,GEW,2010,ET,Ethiopia,0,9.174,41.23307,2428,"CHEFFEE GUMU, DEDER",1,1,Farmer field,1,11/13/10 0:00,EIAR,EIAR,4,Milk,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,1,Low (less than 20 %),1,Low (less than 20 %),1,R,3,Stripe Rust,1,Low (less than 20 %),1,Low (less than 20 %),1,R,1
48250,2,Triticum,1,aestivum,LOCAL,2,Puccinia,0, sp.,GEW,2010,ET,Ethiopia,0,9.12525,41.2268,2739,"LAMENWALTAHE, DEDER",0.5,1,Farmer field,1,11/13/10 0:00,EIAR,EIAR,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,1,Low (less than 20 %),1,Low (less than 20 %),1,R,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,1
48519,2,Triticum,1,aestivum,Improved,2,Puccinia,0, sp.,GEW,2011,ET,Ethiopia,0,9.1280333,41.2231333,2436,"Bahabiftu, ",0.5,1,Farmer field,1,11/13/11 0:00,Haromaya University,Haromaya University,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
51204,2,Triticum,1,aestivum,Kubsa,2,Puccinia,0, sp.,GEW,2013,ET,Ethiopia,0,7.337,41.21913,1916,"Ginir, Jame",-999.99,1,Farmer field,1,12/4/13 0:00,,EIAR/ Sinana Research Centre,4,Milk, high incidence of Septoria,1,Stem rust,1,Low (less than 20 %),1,Low (less than 20 %),9,S,2,Leaf Rust,1,Low (less than 20 %),3,High (more than 40 %),7,MS,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,1
48249,2,Triticum,1,aestivum,,2,Puccinia,0, sp.,GEW,2010,ET,Ethiopia,0,9.16468,41.21161,2554,"WALTA GUDINA, DEDER",0.5,1,Farmer field,1,11/13/10 0:00,EIAR,EIAR,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,1,Low (less than 20 %),1,Low (less than 20 %),7,MS,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,1
51205,2,Triticum,1,aestivum,Danda-|-a,2,Puccinia,0, sp.,GEW,2013,ET,Ethiopia,0,7.403,41.19903,1940,"  Ginir , Harawa 1",-999.99,1,Farmer field,1,12/4/13 0:00,,EIAR/ Sinana Research Centre,4,Milk, high incidence of Septoria,1,Stem rust,1,Low (less than 20 %),1,Low (less than 20 %),7,MS,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,1
46173,-9, N/A,-9, N/A,,2,Puccinia,0, sp.,GEW,2008,ET,Ethiopia,0,9.10435,41.18572,2458,Messela-Boge,0.25,1,Farmer field,1,11/19/08 0:00,EIAR,EIAR,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,-9,N/A,0,None (0),-9,N/A,3,Stripe Rust,3,High (more than 40 %),3,High (more than 40 %),9,S,1
48251,2,Triticum,1,aestivum,LOCAL,2,Puccinia,0, sp.,GEW,2010,ET,Ethiopia,0,9.10291,41.18387,2630,"BURKA NEGAYA, MELKA BELO",1,1,Farmer field,1,11/13/10 0:00,EIAR,EIAR,4,Milk,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,1,Low (less than 20 %),1,Low (less than 20 %),1,R,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,1
48520,2,Triticum,1,aestivum,Improved,2,Puccinia,0, sp.,GEW,2011,ET,Ethiopia,0,9.0753333,41.16175,2341,"Lubudekeb, ",1,1,Farmer field,1,11/13/11 0:00,Haromaya University,Haromaya University,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
48521,2,Triticum,1,aestivum,Improved,2,Puccinia,0, sp.,GEW,2011,ET,Ethiopia,0,9.0796333,41.1476,2169,"Burka, ",1,1,Farmer field,1,11/13/11 0:00,Haromaya University,Haromaya University,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
51206,2,Triticum,1,aestivum,Kakaba,2,Puccinia,0, sp.,GEW,2013,ET,Ethiopia,0,7.442,41.14722,1950,"Ginir, Harawa 2",-999.99,1,Farmer field,1,12/4/13 0:00,,EIAR/ Sinana Research Centre,4,Milk, high incidence of Septoria,1,Stem rust,1,Low (less than 20 %),2,Moderate (20 - 40 %),9,S,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,1,Low (less than 20 %),3,High (more than 40 %),7,MS,1
46172,-9, N/A,-9, N/A,,2,Puccinia,0, sp.,GEW,2008,ET,Ethiopia,0,9.08167,41.1417,2086,Messela-Lubudekeb,0.25,1,Farmer field,1,11/19/08 0:00,EIAR,EIAR,6,Maturity,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,3,High (more than 40 %),3,High (more than 40 %),-9,N/A,3,Stripe Rust,1,Low (less than 20 %),1,Low (less than 20 %),9,S,1
46174,-9, N/A,-9, N/A,,2,Puccinia,0, sp.,GEW,2008,ET,Ethiopia,0,9.17772,41.13617,2202,Metakesha(Hirna),0.1,1,Farmer field,1,11/20/08 0:00,EIAR,EIAR,5,Dough,,1,Stem rust,3,High (more than 40 %),1,Low (less than 20 %),9,S,2,Leaf Rust,1,Low (less than 20 %),1,Low (less than 20 %),-9,N/A,3,Stripe Rust,1,Low (less than 20 %),1,Low (less than 20 %),9,S,1
48252,2,Triticum,1,aestivum,KUBSA,2,Puccinia,0, sp.,GEW,2010,ET,Ethiopia,0,9.07682,41.13388,2436,"BAHA BIFTU, MASALA",0.5,1,Farmer field,1,11/13/10 0:00,EIAR,EIAR,4,Milk,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,3,High (more than 40 %),3,High (more than 40 %),9,S,1
51207,2,Triticum,1,aestivum,,2,Puccinia,0, sp.,GEW,2013,ET,Ethiopia,0,7.4978,41.12187,1944,"Ginir, ",-999.99,1,Farmer field,1,12/4/13 0:00,,EIAR/ Sinana Research Centre,3,Flowering, high incidence of Septoria,1,Stem rust,1,Low (less than 20 %),1,Low (less than 20 %),7,MS,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,1
51208,2,Triticum,1,aestivum,,2,Puccinia,0, sp.,GEW,2013,ET,Ethiopia,0,7.5505,41.11403,1923,"Ginir, Sura Dare",-999.99,1,Farmer field,1,12/4/13 0:00,,EIAR/ Sinana Research Centre,4,Milk, high incidence of Septoria,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,1,Low (less than 20 %),3,High (more than 40 %),7,MS,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,1
51209,2,Triticum,1,aestivum,Kakaba,2,Puccinia,0, sp.,GEW,2013,ET,Ethiopia,0,7.5505,41.11403,1923,"Ginir, Harawa 6",-999.99,1,Farmer field,1,12/4/13 0:00,,EIAR/ Sinana Research Centre,5,Dough, high incidence of Septoria,1,Stem rust,1,Low (less than 20 %),1,Low (less than 20 %),7,MS,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,1
51202,2,Triticum,1,aestivum,Unknown,2,Puccinia,0, sp.,GEW,2013,ET,Ethiopia,0,7.2376,41.1132,1960,"Ginir, Lobocha",-999.99,1,Farmer field,1,12/4/13 0:00,,EIAR/ Sinana Research Centre,2,Boot, ,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,1,Low (less than 20 %),3,High (more than 40 %),7,MS,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,1
46178,-9, N/A,-9, N/A,,2,Puccinia,0, sp.,GEW,2008,ET,Ethiopia,0,9.26067,41.11283,2242,Hirna-(Dobaroad),-999.99,1,Farmer field,1,11/21/08 0:00,EIAR,EIAR,6,Maturity,,1,Stem rust,3,High (more than 40 %),3,High (more than 40 %),9,S,2,Leaf Rust,2,Moderate (20 - 40 %),2,Moderate (20 - 40 %),-9,N/A,3,Stripe Rust,3,High (more than 40 %),3,High (more than 40 %),9,S,1
46177,-9, N/A,-9, N/A,,2,Puccinia,0, sp.,GEW,2008,ET,Ethiopia,0,9.21888,41.1079,1810,Hirna,-999.99,1,Farmer field,1,11/21/08 0:00,EIAR,EIAR,5,Dough,,1,Stem rust,3,High (more than 40 %),3,High (more than 40 %),9,S,2,Leaf Rust,3,High (more than 40 %),3,High (more than 40 %),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,1
48513,2,Triticum,1,aestivum,Local,2,Puccinia,0, sp.,GEW,2011,ET,Ethiopia,0,9.2191833,41.1071667,1818,"Odanegaya, ",0.5,1,Farmer field,1,11/11/11 0:00,Haromaya University,Haromaya University,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
46180,-9, N/A,-9, N/A,,2,Puccinia,0, sp.,GEW,2008,ET,Ethiopia,0,9.19973,41.1049,1748,Hirna(AARoad),0.25,1,Farmer field,1,11/21/08 0:00,EIAR,EIAR,5,Dough,,1,Stem rust,3,High (more than 40 %),3,High (more than 40 %),9,S,2,Leaf Rust,1,Low (less than 20 %),2,Moderate (20 - 40 %),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,1
51201,2,Triticum,1,aestivum,Kakaba,2,Puccinia,0, sp.,GEW,2013,ET,Ethiopia,0,7.2545,41.09943,1974,"Ginir, Ebisa",-999.99,1,Farmer field,1,12/4/13 0:00,,EIAR/ Sinana Research Centre,3,Flowering, ,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,1,Low (less than 20 %),1,Low (less than 20 %),7,MS,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,1
48253,2,Triticum,1,aestivum,LOCAL,2,Puccinia,0, sp.,GEW,2010,ET,Ethiopia,0,9.0452,41.09705,2341,"LUBU DEKEB, MASALA",1,1,Farmer field,1,11/13/10 0:00,EIAR,EIAR,6,Maturity,,1,Stem rust,1,Low (less than 20 %),1,Low (less than 20 %),1,R,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,3,High (more than 40 %),3,High (more than 40 %),9,S,1
